"att1","att2","att3","att4","att5","att6","binaryClass"
0,2,0,186.048861,2.018593,11075.259967,N
0,2,0,198.626861,2.104311,11288.750651,N
0,2,0,177.420861,1.919311,9347.623625,N
0,3,1,189.372861,2.15942,10842.553855,N
0,2,0,193.102861,2.027287,10775.343598,N
0,3,1,178.248861,1.713643,8632.919926,N
0,2,0,195.542861,1.960083,11127.522887,N
0,2,0,191.250861,2.098446,10695.619299,N
0,2,0,184.964861,1.772045,9752.960413,N
0,2,0,162.179861,1.838852,8592.084147,N
0,2,0,175.080861,1.852247,8488.775971,N
0,2,0,191.522861,1.938229,10846.810857,N
0,2,0,180.192861,1.81541,9298.405847,N
0,2,0,206.838861,2.024075,12424.144391,N
0,2,0,197.666861,2.178754,11745.041372,N
0,3,1,184.698861,1.94989,9398.358074,N
0,2,0,143.852861,1.588024,4790.233746,N
0,2,0,193.068861,1.976908,10611.242549,N
0,2,0,178.166861,2.060457,10367.975021,N
0,3,1,170.028861,1.746755,8077.610813,N
0,3,1,209.062861,2.29042,12900.695228,N
0,2,0,137.742861,1.525253,3801.706956,N
0,3,1,193.944861,2.200793,11751.944647,N
0,3,1,170.664861,1.768602,7245.337192,N
0,4,2,211.362861,2.202276,15845.420424,N
0,4,2,188.718861,1.974437,10852.680114,N
0,3,1,174.998861,1.973073,9505.015895,N
0,4,2,183.294861,2.005093,10691.516287,N
0,4,2,192.540861,2.076777,11453.769685,N
0,4,2,163.974861,1.744595,7053.135525,N
0,3,1,200.734861,2.173116,12567.869557,N
0,3,1,193.010861,1.910728,11054.802955,N
0,3,1,176.380861,2.03809,9590.974495,N
0,3,1,165.082861,1.643385,8263.715861,N
0,4,2,184.028861,1.764095,9560.24594,N
0,2,0,181.970861,1.986135,8527.398384,N
0,4,2,197.964861,2.057072,12499.417484,N
0,3,1,187.362861,2.076305,11248.090349,N
0,2,0,172.434861,1.950406,8179.285889,N
0,3,1,184.236861,1.852611,9926.684989,N
0,3,1,189.496861,1.901882,10333.620816,N
0,3,1,178.224861,1.940895,9466.056547,N
0,2,0,155.886861,1.752001,6437.857934,N
0,4,2,202.670861,2.005123,11249.856365,N
0,3,1,203.091861,2.221656,13438.731435,N
0,3,1,165.496861,1.887162,8692.21883,N
0,3,1,178.868861,1.848637,8202.668226,N
0,3,1,192.845861,2.04019,11367.298734,N
0,3,1,172.378861,1.911732,8420.247278,N
0,3,1,174.866861,1.876565,8755.626201,N
0,2,0,183.144861,2.034276,9036.091978,N
0,2,0,192.630861,1.879394,11076.026497,N
0,4,2,175.478861,1.82714,9665.159322,N
0,3,1,192.208861,1.940184,11319.729496,N
0,3,1,170.358861,1.975145,9086.685067,N
0,3,1,175.701861,1.874705,7955.096455,N
0,3,1,176.454861,1.816388,9791.829075,N
0,4,2,179.704861,1.869869,9534.49311,N
0,4,2,187.346861,2.006142,11269.239772,N
0,3,1,158.078861,1.753141,6033.595279,N
0,2,0,157.556861,1.609052,5877.716905,N
0,4,2,152.760861,1.725102,6333.395227,N
0,2,0,152.636861,1.757838,6438.94189,N
0,3,1,183.152861,1.993077,9901.108292,N
0,4,2,203.142861,2.027324,13242.815125,N
0,4,2,183.310861,1.932532,9301.735274,N
0,4,2,163.454861,1.716028,7601.00931,N
0,3,1,156.019861,1.941303,8434.741032,N
0,2,0,165.462861,1.608568,7739.406955,N
0,3,1,203.464861,2.246094,12199.940871,N
0,3,1,202.786861,2.069609,12568.45198,N
0,3,1,210.370861,2.231881,15242.065184,N
0,3,1,153.248861,1.790433,6610.251123,N
0,3,1,179.026861,1.84903,8527.506976,N
0,2,0,159.888861,1.682088,7059.039253,N
0,3,1,153.422861,1.630011,5676.856667,N
0,3,1,203.588861,1.905927,13138.417138,N
0,3,1,178.712861,1.80511,9524.782811,N
0,4,2,163.412861,1.723964,7456.090335,N
0,3,1,207.674861,2.301397,14634.753374,N
0,3,1,163.081861,1.730179,6343.282297,N
0,3,1,209.576861,2.136112,15203.105245,N
0,3,1,178.456861,1.874825,9784.332319,N
0,3,1,188.256861,2.050145,10306.117309,N
0,4,2,158.508861,1.708454,7317.155703,N
0,3,1,164.918861,1.726621,8540.315839,N
0,3,1,190.744861,2.042529,10965.806855,N
0,4,2,182.508861,1.965699,9698.376114,N
0,3,1,175.726861,1.855172,8390.676164,N
0,4,2,184.624861,1.751698,9678.079131,N
0,3,1,192.010861,2.002006,11134.455481,N
0,3,1,176.298861,1.847037,9528.447663,N
0,3,1,174.262861,1.906291,9209.637083,N
0,3,1,172.932861,2.003297,10281.3982,N
0,3,1,183.648861,1.989612,9150.224116,N
0,4,2,191.398861,2.079718,11453.373893,N
0,2,0,171.566861,1.749838,9298.727567,N
0,3,1,175.362861,1.829675,9222.736469,N
0,3,1,157.672861,1.772074,7814.674346,N
0,4,2,193.846861,1.974496,10159.923818,N
0,3,0,143.142861,1.546225,5338.505378,N
0,3,1,200.412861,2.247081,13358.621877,N
0,4,2,194.640861,2.130812,12182.301677,N
0,3,1,206.640861,2.156019,12907.011054,N
0,4,2,174.452861,1.775794,8610.957772,N
0,3,1,193.590861,1.92002,11953.478108,N
0,2,0,168.624861,1.915023,8822.056707,N
0,2,0,170.614861,1.958364,8276.339409,N
0,3,1,182.516861,1.897838,11437.436131,N
0,3,1,195.392861,2.030346,11234.781059,N
0,3,1,208.394861,2.143745,13418.205456,N
0,3,1,174.304861,1.717108,9232.873642,N
0,4,2,172.220861,1.82071,8677.42931,N
0,3,1,171.268861,1.824797,7661.911104,N
0,2,0,162.940861,1.593542,6285.724599,N
0,3,1,190.314861,2.023399,10211.824353,N
0,3,1,183.442861,1.982998,10757.710501,N
0,2,0,182.152861,1.94912,10137.65591,N
0,3,1,179.084861,1.799662,9240.950925,N
0,3,1,183.880861,1.949463,10131.451469,N
0,2,0,169.120861,1.784182,7032.551853,N
0,3,1,146.888861,1.81363,6882.786349,N
0,2,0,154.504861,1.627712,6124.557304,N
0,2,0,189.454861,1.972663,10830.31208,N
0,2,0,172.012861,1.778974,8697.084662,N
0,3,1,174.792861,2.003007,10477.241338,N
0,2,0,154.082861,1.794033,6626.833373,N
0,2,0,179.514861,1.926444,9187.86672,N
0,3,1,169.746861,1.852715,8150.843615,N
0,3,1,188.164861,2.050672,10296.852115,N
0,3,1,179.390861,1.872984,9118.29772,N
0,2,0,151.386861,1.631691,5850.605589,N
0,4,2,170.714861,1.934063,9992.607526,N
0,3,1,179.200861,1.906591,8873.645224,N
0,3,1,186.932861,2.084446,10726.28569,N
0,3,1,188.834861,1.946419,10856.932099,N
0,2,0,181.804861,1.928816,9139.958631,N
0,2,0,169.589861,1.773084,7537.661656,N
0,3,1,210.138861,2.164566,12664.493272,N
0,3,1,174.304861,1.92419,9046.521241,N
0,3,1,161.022861,1.680057,7692.524861,N
0,3,1,190.208861,1.991395,11393.367271,N
0,3,1,174.056861,1.857153,8846.744263,N
0,3,1,184.814861,1.945672,10767.472032,N
0,3,1,206.094861,2.184971,13448.248867,N
0,3,1,198.998861,2.148005,12700.228357,N
0,2,0,166.322861,1.918653,8118.65868,N
0,3,1,175.304861,1.881265,7975.417421,N
0,2,0,172.252861,1.822329,8623.000595,N
0,3,1,185.874861,1.894529,10458.028473,N
0,2,0,165.008861,1.861926,8109.946227,N
0,3,1,159.798861,1.786072,7304.182941,N
0,3,1,172.550861,1.846375,9906.514028,N
0,3,1,202.397861,2.199232,14817.290386,N
0,3,1,198.220861,2.051398,13164.427582,N
0,3,1,184.012861,1.997981,10937.027875,N
0,3,1,189.140861,1.978852,11244.678826,N
0,3,1,166.704861,1.830507,8052.601609,N
0,2,0,176.454861,1.78574,10076.938677,N
0,3,1,187.048861,2.021979,11459.15406,N
0,3,1,187.288861,1.964888,10659.025006,N
0,3,1,172.476861,1.933856,10063.712728,N
0,2,0,145.912861,1.655749,5204.765756,N
0,3,1,206.714861,2.065559,12370.023331,N
0,4,2,203.794861,2.201386,13935.999485,N
0,3,1,160.766861,1.798304,8207.871306,N
0,4,2,182.714861,1.969353,10743.908863,N
0,2,0,180.042861,1.978465,8943.06283,N
0,3,1,162.693861,1.681466,6887.740974,N
0,3,1,185.650861,1.993735,10466.95006,N
0,3,1,166.108861,1.871346,6979.793082,N
0,3,1,167.886861,1.835163,8525.265406,N
0,3,1,165.662861,1.869305,8728.791999,N
0,3,1,198.526861,1.945078,11782.603711,N
0,3,1,183.674861,1.950035,10405.731533,N
0,3,1,180.158861,1.943223,9071.040054,N
0,3,1,180.052861,2.009299,9421.332398,N
0,3,1,202.306861,2.109357,13632.604537,N
0,4,2,201.752861,2.00469,12247.228131,N
0,4,2,169.598861,1.727509,8910.369551,N
0,4,1,177.628861,2.045658,9595.303063,N
0,4,2,175.974861,1.891194,9061.175027,N
0,4,2,184.452861,2.084666,10399.715663,N
0,4,2,180.928861,1.742446,10463.681107,N
0,4,2,172.468861,1.924666,10098.776836,N
0,4,2,185.990861,1.967668,9959.278394,N
0,4,2,162.776861,1.780643,6368.285117,N
0,3,1,178.522861,1.955835,8373.783023,N
0,4,2,177.992861,1.857116,9242.456934,N
0,2,0,176.040861,1.770195,7356.225933,N
0,2,0,172.748861,1.77001,8960.334458,N
0,2,0,161.716861,1.595048,6200.322665,N
0,3,1,153.678861,1.739656,6301.463176,N
0,4,2,211.362861,2.202276,15845.420424,N
0,3,1,182.144861,1.932423,10334.978467,N
0,3,1,217.854861,2.374242,16356.147439,N
0,3,1,194.888861,2.195575,10933.300758,N
0,2,0,148.988861,1.720132,6202.221602,N
0,3,1,171.078861,1.89585,8202.033797,N
0,4,2,180.580861,1.966552,9788.188629,N
0,2,0,167.605861,1.941587,8221.398903,N
0,3,1,195.112861,2.026062,12050.609485,N
0,2,0,152.634861,1.649967,5666.238254,N
0,3,1,191.522861,2.133962,10939.174941,N
0,4,2,187.032861,1.884321,10698.328634,N
0,3,1,190.348861,2.190323,10871.545381,N
0,4,2,194.550861,2.142774,12453.85598,N
0,3,1,158.640861,1.702437,6889.133154,N
0,3,1,186.188861,2.071301,10971.967731,N
0,3,1,181.896861,1.896552,9601.784946,N
0,2,0,186.080861,2.071711,10529.158964,N
0,3,1,193.978861,1.973269,10038.948656,N
0,4,2,175.436861,1.973289,8248.421383,N
0,3,1,185.171861,2.016549,10421.047334,N
0,4,2,171.202861,1.965113,9201.726772,N
0,3,1,155.166861,1.767925,7200.174744,N
0,3,1,169.888861,1.787292,8188.013445,N
0,3,1,180.828861,1.860175,9153.844662,N
0,3,1,170.094861,1.783269,8538.213152,N
0,3,1,161.732861,1.750888,8265.003574,N
0,3,1,155.952861,1.78859,7817.275996,N
0,3,1,175.427861,1.94856,9886.84838,N
0,4,2,154.356861,1.745926,7682.991676,N
0,3,1,159.624861,1.876223,7075.751414,N
0,2,0,145.937861,1.715346,5492.611957,N
0,3,1,170.136861,1.94325,8860.475273,N
0,3,1,167.298861,1.821909,9237.2203,N
0,3,1,154.536861,1.680427,7140.100545,N
0,3,1,153.330861,1.724643,7442.692123,N
0,4,1,154.992861,1.773189,7537.863465,N
0,3,1,153.528861,1.766639,7098.600319,N
0,4,2,155.628861,1.7983,7490.574784,N
0,3,1,169.712861,1.862126,9081.41122,N
0,4,2,160.054861,1.868347,9065.882403,N
0,3,1,170.250861,1.820454,9238.215049,N
0,3,1,146.350861,1.692512,7045.285705,N
0,4,2,139.370861,1.525749,4872.028407,N
0,3,1,152.866861,1.795232,6631.015593,N
1,3,3,146.863861,1.549377,4952.085367,N
0,2,0,162.626861,1.722917,7025.180583,N
0,3,1,166.156861,1.820357,8595.742624,N
0,2,0,145.812861,1.629751,5873.688014,N
0,6,2,118.124861,1.577862,4756.590846,N
0,3,1,162.162861,1.838659,9115.767824,N
0,3,1,163.336861,1.856474,8800.601211,N
0,3,1,174.346861,1.827847,9602.322663,N
0,2,0,156.994861,1.713532,6757.236552,N
0,3,1,162.494861,1.726395,8058.97658,N
0,3,1,156.778861,1.69228,7357.324082,N
0,3,1,152.164861,1.777768,8090.030824,N
0,3,1,160.600861,1.85731,7466.42023,N
0,3,1,149.914861,1.690256,6906.8691,N
0,2,0,152.264861,1.693906,5996.528818,N
0,2,0,152.122861,1.771212,6661.762288,N
0,2,0,157.746861,1.719168,7312.454561,N
0,2,0,168.200861,1.807647,8384.333374,N
0,3,1,138.096861,1.530352,5602.350191,N
0,3,1,164.122861,1.725432,8533.381085,N
0,4,2,165.058861,1.893024,6946.706574,N
0,3,1,158.912861,1.740994,7359.527506,N
0,4,2,161.816861,1.77281,8095.260668,N
0,3,1,156.902861,1.753704,7847.201448,N
0,3,1,154.786861,1.77229,6892.643238,N
0,3,1,151.882861,1.698929,6699.969838,N
0,3,1,157.176861,1.759531,7474.798022,N
0,3,1,162.345861,1.740938,8835.079006,N
0,3,1,173.592861,1.836505,8935.831165,N
0,2,0,158.416861,1.747461,7458.459002,N
0,2,0,157.250861,1.660118,6977.897734,N
0,3,1,155.248861,1.750396,6838.153574,N
0,2,0,146.268861,1.594078,5163.62161,N
0,3,1,162.724861,1.827403,9359.882447,N
0,3,1,163.684861,1.75403,7703.2111,N
0,2,0,155.192861,1.748369,6225.599895,N
0,3,1,157.166861,1.770607,6909.184114,N
0,3,1,141.148861,1.567807,6003.005261,N
0,2,0,152.654861,1.723905,5971.706517,N
0,3,1,149.740861,1.711696,6359.740555,N
0,3,1,154.934861,1.688522,7329.973134,N
0,3,1,159.226861,1.858682,8155.175753,N
0,4,2,168.126861,1.883595,9468.033592,N
0,2,0,154.918861,1.776731,6394.658383,N
0,2,0,155.786861,1.652784,6634.185623,N
0,3,1,162.476861,1.83189,7243.715822,N
0,2,0,149.120861,1.633717,5774.548736,N
0,3,1,167.612861,1.961618,8222.614156,N
0,5,1,99.508861,1.549958,3579.871402,N
0,3,1,167.612861,1.870475,9006.576856,N
0,2,0,162.568861,1.749662,7734.9652,N
0,3,1,165.602861,1.908752,9296.397125,N
0,3,1,161.344861,1.720288,7030.037441,N
0,4,2,156.018861,1.670677,7963.756281,N
0,3,1,171.252861,1.903663,8865.651284,N
0,2,0,133.788861,1.3302,3193.355246,N
0,3,1,172.466861,1.737572,8243.743408,N
0,3,1,152.188861,1.757077,7573.708287,N
0,4,2,160.162861,1.792958,8453.772177,N
0,3,1,162.162861,1.703644,8031.623245,N
0,3,1,165.678861,1.749094,6871.440367,N
0,2,0,153.958861,1.687993,6349.397568,N
0,2,0,144.084861,1.659349,5879.521342,N
0,4,2,167.852861,1.768334,8463.835796,N
0,3,0,147.060861,1.407286,4731.513333,N
0,3,1,156.564861,1.593708,7486.876656,N
0,3,1,154.702861,1.684737,7370.121208,N
0,3,1,159.458861,1.696548,7908.003397,N
0,3,1,158.176861,1.767943,8837.690048,N
0,3,1,158.706861,1.67902,8574.682952,N
0,3,1,152.420861,1.620515,6407.950926,N
0,4,2,168.406861,1.90179,9563.352099,N
0,3,1,147.888861,1.602196,6286.78863,N
0,2,0,155.720861,1.75292,6811.658079,N
0,4,2,155.960861,1.772639,7675.373955,N
0,2,0,163.296861,1.880604,7781.640151,N
0,3,1,164.288861,1.734419,8314.07354,N
0,2,0,152.958861,1.754252,7027.38511,N
0,3,1,162.684861,1.812647,8306.160447,N
0,4,2,168.414861,1.86489,9126.645095,N
0,4,2,169.606861,1.986664,9267.358036,N
0,2,0,152.604861,1.82733,7040.541791,N
0,3,1,168.894861,1.901217,9983.232343,N
0,3,1,179.240861,1.959273,10298.700771,N
0,3,1,165.172861,1.934727,9146.979155,N
0,2,0,136.392861,1.368039,3387.761631,N
0,2,0,157.226861,1.816765,7665.670985,N
0,3,1,177.908861,1.962473,9006.607064,N
0,3,1,152.238861,1.67293,6403.842055,N
0,3,1,177.371861,1.952078,10193.536265,N
0,3,1,165.892861,1.74283,8894.771329,N
0,3,1,153.950861,1.768555,7029.150846,N
0,3,1,158.128861,1.809066,7696.023576,N
0,3,1,152.776861,1.693032,7281.139939,N
0,3,1,152.006861,1.722116,7239.598485,N
0,3,1,164.892861,1.80924,7835.670501,N
0,3,1,158.102861,1.782574,6902.26457,N
0,3,1,152.246861,1.737492,7674.506116,N
0,3,1,152.950861,1.641376,5971.371266,N
0,3,1,153.602861,1.768963,7176.366224,N
0,3,1,166.016861,1.788073,8751.433836,N
0,3,1,152.850861,1.787317,7950.140298,N
0,2,0,155.704861,1.737588,6036.654281,N
0,3,1,163.014861,1.893199,8200.816662,N
0,3,1,157.052861,1.711605,6720.015256,N
0,3,1,152.808861,1.707945,6332.259288,N
0,2,0,163.222861,1.900452,7578.850897,N
0,2,0,144.902861,1.553885,5890.613832,N
0,2,0,153.768861,1.541349,6642.731584,N
0,4,1,157.672861,1.766475,6775.265889,N
0,2,0,145.448861,1.550802,5775.93994,N
0,4,2,145.606861,1.699693,6961.110328,N
0,3,1,179.804861,1.878593,9914.706216,N
0,2,0,158.648861,1.71372,7364.014909,N
0,3,1,162.370861,1.774868,8280.354469,N
0,2,0,149.128861,1.672072,6858.852431,N
0,3,1,168.530861,1.645248,7900.774068,N
0,2,0,162.394861,1.750339,7507.13,N
0,3,1,167.438861,1.83302,7691.583587,N
0,3,1,155.934861,1.680711,7086.939401,N
0,3,1,131.878861,1.484535,3621.131953,N
0,3,1,149.675861,1.732422,5827.969893,N
0,3,1,159.880861,1.691441,7813.04669,N
0,4,2,155.372861,1.695829,7497.890571,N
0,3,1,163.620861,1.738358,8313.907844,N
0,3,1,145.481861,1.657577,5967.158091,N
0,3,1,151.196861,1.675523,6378.675113,N
0,3,1,163.064861,1.737387,8403.623968,N
0,3,1,157.548861,1.683426,6946.219021,N
0,3,1,155.794861,1.694106,6382.724165,N
0,4,2,158.094861,1.679648,7023.251119,N
0,3,1,154.976861,1.824761,6841.245828,N
0,2,0,153.280861,1.706536,7560.467361,N
0,2,0,164.404861,1.801163,7544.119891,N
0,2,0,161.262861,1.74967,6405.390424,N
0,3,1,157.026861,1.667119,7316.139782,N
0,2,0,148.078861,1.622301,6558.876744,N
0,3,1,164.238861,1.825694,8714.931681,N
0,3,1,154.150861,1.807181,7312.855404,N
0,2,0,161.186861,1.724774,6760.364608,N
0,3,1,179.902861,1.824159,9869.987315,N
0,2,0,150.660861,1.764743,6041.304945,N
0,3,1,174.650861,1.841235,9831.743035,N
0,3,1,155.430861,1.640904,7442.470438,N
0,3,1,159.756861,1.707018,7929.071697,N
0,3,1,152.370861,1.678205,6924.095828,N
0,3,1,165.172861,1.796082,8123.28509,N
0,3,1,156.604861,1.794585,7836.867484,N
0,3,1,148.690861,1.709547,6028.281501,N
0,3,1,157.664861,1.698118,7705.120997,N
0,3,1,150.088861,1.722761,6256.096894,N
0,3,1,168.960861,1.833192,9456.09772,N
0,2,0,146.400861,1.58842,5818.681688,N
0,2,0,168.770861,1.781736,8563.050545,N
0,2,0,153.528861,1.688388,5951.875847,N
0,6,2,114.718861,1.460458,4695.095258,N
0,3,1,164.288861,1.822011,7826.249356,N
0,3,1,159.152861,1.807453,9255.027412,N
0,4,2,154.438861,1.769764,8250.638915,N
0,3,1,161.204861,1.798965,6392.075713,N
0,4,2,164.214861,1.824012,7819.851763,N
0,3,1,176.394861,1.883446,9628.850209,N
0,3,1,171.789861,1.932268,8982.256415,N
0,2,0,148.128861,1.627766,6230.010932,N
0,4,2,175.346861,1.958316,9890.350184,N
0,3,1,168.456861,1.797402,8899.883121,N
0,3,1,176.668861,2.019512,8371.920576,N
0,3,1,174.278861,1.984064,9116.313954,N
0,2,0,150.906861,1.735025,6092.586056,N
0,2,0,159.044861,1.708009,6636.697544,N
0,2,0,160.724861,1.809249,6880.07859,N
0,3,1,155.952861,1.648726,7043.909731,N
0,3,1,157.176861,1.709134,5932.052902,N
0,3,1,143.604861,1.574473,5483.127442,N
0,3,1,146.044861,1.66535,6194.822697,N
0,3,1,153.056861,1.626123,6476.269171,N
0,2,0,151.899861,1.711271,5926.192985,N
0,2,0,176.412861,1.895901,8599.266653,N
0,3,1,140.312861,1.522366,5668.756007,N
0,3,1,167.802861,1.858113,8587.880461,N
0,3,1,161.566861,1.823087,8481.510965,N
0,2,0,209.690861,2.099251,14252.117936,N
0,3,1,164.552861,1.668515,6735.737738,N
0,2,0,209.798861,2.055516,13672.51993,N
0,3,1,217.622861,2.084923,15740.519374,N
0,2,0,180.679861,2.068762,9746.836405,N
0,3,1,201.734861,2.009504,13699.032164,N
0,2,0,186.808861,1.945112,12189.995166,N
0,2,0,196.046861,1.989139,12145.220115,N
0,2,0,179.448861,1.857126,11172.939007,N
0,3,1,216.761861,2.087538,14591.280728,N
0,2,0,186.188861,2.119652,11926.498601,N
0,3,1,191.770861,1.882295,11819.865416,N
0,2,0,187.378861,2.087789,10873.179026,N
0,3,1,207.970861,2.050008,13458.901259,N
0,3,1,206.010861,2.145049,13672.784803,N
0,2,0,190.430861,1.852398,11344.820384,N
0,2,0,202.926861,1.965788,13519.38882,N
0,3,1,224.403861,2.272451,16731.348249,N
0,3,1,221.409861,2.255248,16320.754401,N
0,2,0,195.185861,2.015923,12302.188377,N
0,2,0,180.092861,2.037025,9605.468984,N
0,3,1,201.082861,2.078222,13518.536656,N
0,3,1,201.736861,2.123822,13774.170852,N
0,2,0,194.822861,1.932238,11839.829899,N
0,2,0,184.914861,1.93597,11989.411591,N
0,3,1,189.934861,1.856424,11787.076547,N
0,2,0,190.354861,1.990185,10787.275536,N
0,3,1,169.855861,1.952888,9872.10531,N
0,2,0,188.785861,1.836397,12341.959659,N
0,2,0,179.488861,1.773592,10886.358367,N
0,2,0,178.926861,2.074482,9820.566203,N
0,3,1,210.468861,2.025752,15197.649236,N
0,2,0,166.490861,1.633175,6421.121349,N
0,2,0,197.508861,2.02104,12127.813835,N
0,3,1,192.232861,1.958056,12567.194357,N
0,3,1,186.666861,1.915144,11283.444567,N
0,3,1,218.962861,2.305172,16695.467792,N
0,2,0,199.998861,1.970224,11900.516244,N
0,3,1,196.194861,2.066917,12622.763461,N
0,2,0,201.503861,2.035313,12698.626041,N
0,3,1,215.314861,2.161004,15196.92999,N
0,3,1,209.550861,2.248772,14877.190036,N
0,2,0,176.858861,1.880336,9021.524961,N
0,2,0,213.396861,2.177892,14333.800857,N
0,2,0,186.278861,1.763405,10085.426426,N
0,3,1,211.047861,2.188569,15227.636589,N
0,2,0,191.902861,2.238198,11197.459489,N
0,3,1,194.474861,2.001882,12748.978611,N
0,2,0,189.950861,2.153729,11182.276632,N
0,3,1,189.801861,1.763316,11438.778214,N
0,2,0,192.556861,1.921678,11324.820932,N
0,3,1,183.830861,1.85919,10150.083813,N
0,2,0,188.114861,1.833142,11088.037139,N
0,2,0,174.220861,2.028505,9504.139244,N
0,3,1,192.084861,2.133577,11188.267438,N
0,3,1,215.232861,2.107486,14951.708556,N
0,2,0,175.874861,1.99413,9390.633908,N
0,3,1,183.814861,1.831001,11323.383923,N
0,2,0,216.886861,2.153731,15639.270447,N
0,3,1,178.727861,1.936299,9894.857728,N
0,2,0,191.174861,2.068099,11354.159906,N
0,2,0,180.225861,1.946794,11082.962327,N
0,2,0,157.474861,1.854173,8127.989723,N
0,2,0,178.810861,2.050743,9694.059784,N
0,2,0,203.480861,1.969993,13239.52595,N
0,3,1,212.064861,1.976588,14630.500745,N
0,3,1,193.664861,1.904347,13225.580607,N
0,3,1,205.440861,2.000787,14158.119163,N
0,3,1,198.510861,2.008949,12215.266435,N
0,3,1,187.784861,1.855568,12254.040031,N
0,3,1,210.660861,2.187514,15847.073122,N
0,3,1,205.332861,2.136534,14118.850411,N
0,3,1,179.636861,1.817942,10675.409512,N
0,2,0,186.468861,2.014231,10513.021716,N
0,3,1,191.142861,2.039457,13029.405324,N
0,3,1,206.920861,2.388978,13600.93712,N
0,3,1,190.810861,2.159993,12616.408938,N
0,2,0,195.020861,1.940207,12147.484135,N
0,2,0,189.470861,2.162305,10536.854736,N
0,3,1,190.472861,1.935089,11436.202316,N
0,2,0,204.034861,1.980027,13630.70529,N
0,2,0,184.360861,1.914413,9131.487764,N
0,3,1,219.392861,2.214583,14739.107796,N
0,3,1,212.204861,2.182938,15406.875378,N
0,2,0,191.670861,2.08422,10765.335704,N
0,2,0,194.508861,1.999572,11990.3379,N
0,2,0,193.606861,2.09595,13252.184397,N
0,2,0,152.505861,1.667034,6263.505386,N
0,3,1,192.282861,1.983284,12149.882392,N
0,2,0,177.718861,1.824547,9479.155257,N
0,3,1,185.608861,1.835192,11030.049517,N
0,3,1,206.366861,1.994414,13477.732887,N
0,3,1,196.401861,2.019032,12940.920329,N
0,3,1,169.829861,1.713191,9155.175602,N
0,3,1,208.069861,2.102982,14814.883338,N
0,3,1,199.395861,1.943073,13363.326997,N
0,3,1,210.518861,2.076392,15091.805526,N
0,3,1,195.979861,2.276043,12642.133381,N
0,2,0,197.062861,1.878226,11408.922963,N
0,3,1,197.832861,2.009862,12181.286853,N
0,2,0,173.790861,2.001458,9241.17846,N
0,2,0,170.019861,1.685203,8105.99096,N
0,3,1,200.628861,2.00853,13305.85371,N
0,3,1,198.908861,2.011682,13538.297111,N
0,2,0,192.688861,1.893599,11999.51754,N
0,3,1,200.652861,1.981506,13896.459506,N
0,3,1,205.540861,2.122872,14013.704093,N
0,2,0,201.206861,2.119719,12258.619978,N
0,3,1,173.682861,1.663958,8841.968616,N
0,2,0,197.212861,2.104223,12509.460196,N
0,3,1,186.038861,1.809676,10115.298724,N
0,3,1,190.108861,1.95694,12037.737847,N
0,3,1,227.068861,2.305388,17080.824219,N
0,2,0,205.324861,2.06861,12950.392482,N
0,3,1,217.290861,2.131492,17242.285328,N
0,2,0,211.320861,2.09846,13706.803401,N
0,2,0,193.268861,2.019264,13516.477816,N
0,3,1,214.736861,2.124498,15319.350652,N
0,3,1,201.016861,2.10455,13094.210522,N
0,3,1,226.462861,2.321903,17572.199943,N
0,2,0,159.633861,1.781434,6340.380787,N
0,3,1,201.934861,1.940228,12500.566867,N
0,3,1,211.800861,2.098033,13733.636847,N
0,3,1,189.802861,1.914672,12044.224612,N
0,3,1,198.600861,2.011154,13512.77788,N
0,3,1,211.254861,2.077313,13534.033707,N
0,3,1,204.416861,2.033685,14748.108141,N
0,3,1,222.618861,2.251476,14513.159302,N
0,3,1,206.954861,2.066661,13778.037704,N
0,3,1,175.734861,1.902471,9847.824736,N
0,2,0,178.538861,1.864088,10124.72744,N
0,3,1,213.644861,2.193381,15399.360539,N
0,3,1,203.348861,2.009361,13495.202528,N
0,3,1,199.966861,2.039494,13436.646565,N
0,3,1,202.538861,2.11322,14753.543904,N
0,3,1,193.169861,1.919406,13072.870192,N
0,3,1,199.388861,2.22508,14037.38861,N
0,3,1,214.884861,2.148545,14945.871904,N
0,3,1,195.466861,1.945855,12046.504968,N
0,2,0,180.142861,1.685506,10686.689399,N
0,2,0,177.330861,1.838923,9223.048676,N
0,2,0,185.412861,1.939848,11749.992101,N
0,2,0,187.386861,2.119527,10299.711876,N
0,2,0,202.760861,2.023512,12496.367184,N
0,3,1,187.768861,1.959115,11744.776432,N
0,3,1,179.430861,1.921377,11732.825088,N
0,3,1,208.384861,2.052836,14716.931085,N
0,2,0,199.594861,2.010881,13193.454632,N
0,3,1,214.355861,2.082652,15228.181591,N
0,3,1,209.732861,2.125253,15496.207243,N
0,2,0,201.612861,2.018381,13667.143426,N
0,3,1,187.776861,1.804195,10927.117573,N
0,3,1,207.648861,2.209261,12900.521361,N
0,3,1,195.954861,2.076003,12586.802822,N
0,2,0,191.928861,2.006641,12731.331079,N
0,3,1,192.108861,1.949183,11871.42647,N
0,3,1,197.610861,2.247855,13660.703386,N
0,3,1,171.012861,1.948469,9400.383843,N
0,2,0,210.808861,2.192023,13242.937697,N
0,3,1,205.183861,2.357109,12791.59489,N
0,3,1,190.074861,1.938604,11141.537354,N
0,2,0,188.132861,1.960233,12290.775144,N
0,3,1,213.370861,2.199324,14820.644607,N
